Time,VS_CS_Erlang_RNC,VS_CSLoad_Erlang_Equiv_RNC,VS_PSLoad_Thruput_RNC,VS_R99PSLoad_DLThruput_RNC,VS_R99PSLoad_ULThruput_RNC,VS_HSDPAPSLoad_DLThruput_RNC,VS_HSUPAPSLoad_ULThruput_RNC,VS_RB_AMR_DL_RNC_custom,VS_RB_CS_Conv_DL_64_RNC
2014-08-26 01:00:00,45.545,99.008,74938.647,27.492,313.633,66603.772,7989.233,73.461,0.000
2014-08-26 01:30:00,34.403,80.327,58187.836,22.744,177.583,51226.814,6756.178,62.205,0.000
2014-08-26 02:00:00,29.371,71.378,44564.669,11.053,130.994,38834.917,5583.928,52.275,0.000
2014-08-26 02:30:00,20.068,46.872,36225.092,8.692,101.361,31907.328,4204.183,35.667,0.000
2014-08-26 03:00:00,10.895,30.727,29386.981,10.989,145.806,25506.728,3719.869,23.792,0.003
2014-08-26 03:30:00,10.946,27.467,21137.456,28.339,74.922,18365.211,2665.222,20.089,0.000
2014-08-26 04:00:00,8.512,20.944,21364.925,18.678,49.011,18337.581,2956.192,15.439,0.000
2014-08-26 04:30:00,6.523,16.686,23533.325,0.028,41.392,20440.469,3048.267,13.194,0.000
2014-08-26 05:00:00,8.480,15.461,20618.917,0.150,60.719,17280.061,3274.806,12.664,0.000
2014-08-26 05:30:00,5.902,17.275,23280.503,1.508,64.081,20386.558,2824.989,13.675,0.000
2014-08-26 06:00:00,10.694,33.283,36572.636,7.217,160.556,32427.197,3973.281,24.044,0.000
2014-08-26 06:30:00,20.335,56.917,50413.347,16.725,156.839,43589.806,6645.517,42.767,0.000
2014-08-26 07:00:00,36.290,101.689,75623.039,82.542,198.278,65959.633,9378.003,74.111,0.056
2014-08-26 07:30:00,65.563,184.719,110824.636,26.083,480.492,95994.714,14318.692,138.342,0.003
2014-08-26 08:00:00,124.351,339.311,148697.500,182.994,960.464,127993.050,19556.053,257.156,0.000
2014-08-26 08:30:00,201.307,550.842,192014.003,92.703,1576.528,166319.261,24020.381,421.792,0.003
2014-08-26 09:00:00,328.279,885.564,217449.064,63.339,1740.294,187617.172,28023.206,680.228,0.003
2014-08-26 09:30:00,426.602,1129.256,234703.306,145.508,2289.053,201317.253,30946.386,872.939,0.003
2014-08-26 10:00:00,487.281,1282.717,236827.319,57.019,2525.183,201366.472,32873.475,995.442,0.003
2014-08-26 10:30:00,525.960,1366.767,232165.953,48.039,2408.578,194952.828,34751.361,1054.567,0.014
2014-08-26 11:00:00,541.524,1385.975,231645.806,95.156,2497.225,193262.167,35786.086,1071.075,0.000
2014-08-26 11:30:00,524.424,1369.947,217662.775,110.161,2802.414,180510.086,34235.039,1057.361,0.136
2014-08-26 12:00:00,462.782,1193.414,233132.108,111.511,2989.983,195140.097,34885.294,920.575,0.019
2014-08-26 12:30:00,375.729,963.294,266144.292,138.861,2856.342,226271.481,36872.511,745.267,0.006
2014-08-26 13:00:00,333.552,854.192,249492.533,122.906,2860.183,212240.097,34264.289,657.281,0.006
2014-08-26 13:30:00,367.682,971.436,232973.556,42.456,2580.864,197033.719,33311.464,752.403,0.014
2014-08-26 14:00:00,456.953,1203.589,251087.153,56.003,2818.686,213941.789,34265.644,931.094,0.003
2014-08-26 14:30:00,494.731,1275.164,235866.278,28.392,2982.192,199366.003,33484.625,992.283,0.006
2014-08-26 15:00:00,526.747,1384.900,232689.836,53.633,2878.247,195444.303,34308.522,1073.844,0.008
2014-08-26 15:30:00,564.738,1454.397,236584.853,42.656,2835.922,196980.428,36720.864,1130.631,0.011
2014-08-26 16:00:00,555.227,1438.731,225731.894,101.553,3150.944,188935.061,33539.372,1117.794,0.017
2014-08-26 16:30:00,574.779,1477.403,223885.781,116.703,2776.939,188455.836,32531.047,1151.008,0.078
2014-08-26 17:00:00,570.102,1466.464,209879.025,89.903,2336.572,176544.236,30903.203,1129.172,0.039
2014-08-26 17:30:00,553.335,1450.781,217794.539,91.125,2451.575,183412.300,31834.319,1108.867,0.006
2014-08-26 18:00:00,508.411,1324.117,218271.456,167.083,3045.461,185075.017,29978.628,1012.583,0.000
2014-08-26 18:30:00,412.520,1061.550,192157.497,89.722,2700.250,161360.744,28001.667,815.322,0.014
2014-08-26 19:00:00,348.546,937.325,172634.126,47.777,2016.413,144358.372,26206.543,718.200,0.003
2014-08-26 19:30:00,326.642,858.075,165709.667,40.264,1757.403,137804.103,26102.864,662.328,0.008
2014-08-26 20:00:00,331.737,881.347,171797.183,25.442,2060.078,143261.781,26444.856,678.667,0.075
2014-08-26 20:30:00,323.058,866.806,175590.564,40.781,1547.931,146186.078,27810.769,664.711,0.039
2014-08-26 21:00:00,329.106,861.781,152566.369,37.931,1511.422,126314.481,24697.603,662.783,0.006
2014-08-26 21:30:00,291.363,787.639,151807.272,70.503,1558.325,126777.669,23395.822,600.831,0.031
2014-08-26 22:00:00,273.169,705.969,147129.414,39.603,1220.997,124647.489,21216.367,539.306,0.000
2014-08-26 22:30:00,216.249,527.125,140050.261,37.694,869.725,119620.275,19517.750,401.967,0.008
2014-08-26 23:00:00,164.244,395.372,143796.572,32.050,730.483,123674.400,19355.017,299.069,0.003
2014-08-26 23:30:00,113.210,275.122,132897.375,34.989,520.186,116074.661,16262.942,212.058,0.000
2014-08-27 00:00:00,94.208,205.600,106100.083,48.433,516.469,91985.133,13545.558,158.914,0.003
2014-08-27 00:30:00,55.753,146.181,85659.408,27.994,393.000,75484.556,9749.372,108.425,0.000
2014-08-27 01:00:00,45.511,99.842,70151.244,63.133,243.422,60782.058,9058.153,75.303,0.000
2014-08-27 01:30:00,40.477,84.192,58099.642,21.853,113.928,50967.711,6991.772,64.461,0.000
2014-08-27 02:00:00,31.141,69.828,47679.794,12.939,84.333,41524.131,6054.603,51.128,0.003
2014-08-27 02:30:00,17.830,50.358,37281.942,32.656,66.214,32829.064,4350.253,37.450,0.000
2014-08-27 03:00:00,13.235,33.128,24616.075,56.025,57.858,20848.622,3649.886,24.750,0.000
2014-08-27 03:30:00,11.185,28.769,23254.478,54.953,84.839,20015.928,3095.136,20.642,0.000
2014-08-27 04:00:00,7.073,19.317,22575.258,42.708,53.633,19538.594,2936.656,15.125,0.000
2014-08-27 04:30:00,7.208,16.914,19156.825,37.411,47.294,16505.483,2562.928,12.686,0.000
2014-08-27 05:00:00,5.872,13.597,20869.344,0.408,26.956,18568.961,2269.625,10.614,0.000
2014-08-27 05:30:00,7.221,17.108,26188.706,0.822,41.178,23138.003,3005.375,13.497,0.000
2014-08-27 06:00:00,10.692,30.203,30173.908,5.750,70.422,26288.333,3805.175,23.550,0.000
2014-08-27 06:30:00,16.125,43.556,44671.592,10.489,88.161,37209.217,7359.214,32.664,0.047
2014-08-27 07:00:00,33.712,93.869,63833.583,10.628,118.611,54380.156,9319.528,71.275,0.075
2014-08-27 07:30:00,61.045,171.525,91875.419,22.017,337.419,78399.753,13111.314,128.500,0.003
2014-08-27 08:00:00,101.406,277.461,134629.561,136.699,808.443,114366.280,19313.160,213.047,0.006
2014-08-27 08:30:00,175.354,477.969,174604.731,71.853,1112.797,150438.031,22976.978,367.067,0.044
2014-08-27 09:00:00,288.789,773.269,192815.389,28.917,1586.650,164408.828,26785.717,597.642,0.006
2014-08-27 09:30:00,377.699,1009.969,210089.672,154.008,2133.425,177349.675,30447.483,779.350,0.022
2014-08-27 10:00:00,462.771,1213.700,229883.775,116.347,2589.206,194919.489,32253.625,944.028,0.011
2014-08-27 10:30:00,494.880,1275.053,231078.592,145.206,2637.400,194767.708,33523.006,992.161,0.006
2014-08-27 11:00:00,510.914,1321.275,224829.633,88.019,2340.228,190853.808,31542.408,1029.072,0.019
2014-08-27 11:30:00,501.747,1282.769,224824.919,66.906,2419.478,190353.147,31980.322,988.364,0.019
2014-08-27 12:00:00,439.977,1136.747,236351.619,60.506,2522.239,199354.339,34409.478,877.103,0.000
2014-08-27 12:30:00,360.317,929.725,262219.144,99.967,2259.578,224320.142,35534.239,723.250,0.014
2014-08-27 13:00:00,326.530,836.442,244463.622,73.633,1814.714,209643.119,32927.014,649.025,0.000
2014-08-27 13:30:00,369.283,958.836,234230.794,55.103,2205.850,198716.506,33248.300,750.722,0.017
2014-08-27 14:00:00,453.466,1154.839,243233.711,75.344,2683.806,207045.883,33423.506,901.406,0.022
2014-08-27 14:30:00,486.387,1259.622,239193.628,64.786,2753.192,200675.028,35695.508,983.411,0.003
2014-08-27 15:00:00,527.063,1385.511,242269.864,138.839,2339.411,205715.461,34071.036,1066.406,0.006
2014-08-27 15:30:00,528.475,1376.733,235591.153,67.636,2385.075,199692.750,33440.575,1070.486,0.006
2014-08-27 16:00:00,543.775,1385.111,230571.719,31.714,2247.744,194915.300,33371.714,1082.681,0.039
2014-08-27 16:30:00,540.415,1406.427,239843.103,38.589,2301.647,203436.428,34061.308,1085.543,0.286
2014-08-27 17:00:00,551.665,1433.712,234980.586,71.528,2321.139,198776.264,33806.411,1110.523,0.050
2014-08-27 17:30:00,548.301,1421.767,220867.861,82.117,2477.131,185290.169,33013.247,1087.858,0.036
2014-08-27 18:00:00,499.895,1314.311,227986.019,194.994,2896.889,191146.064,33742.933,1000.156,0.039
2014-08-27 18:30:00,405.915,1038.147,219228.178,102.892,2493.900,185574.294,31052.042,796.233,0.000
2014-08-27 19:00:00,331.035,892.731,195372.694,39.772,1766.783,166039.231,27522.000,681.742,0.000
2014-08-27 19:30:00,311.187,851.800,179594.481,39.922,1320.786,151277.217,26951.553,643.886,0.006
2014-08-27 20:00:00,325.793,853.408,167006.708,43.936,1136.292,140478.106,25343.314,666.169,0.003
2014-08-27 20:30:00,314.618,853.789,166476.158,41.800,1029.983,139839.211,25560.178,648.269,0.031
2014-08-27 21:00:00,321.329,824.697,163258.717,39.247,1130.492,137523.514,24560.511,635.814,0.014
2014-08-27 21:30:00,291.640,752.231,167226.142,78.583,1188.356,142305.836,23648.431,574.664,0.167
2014-08-27 22:00:00,246.732,686.628,155256.972,64.164,1056.450,132926.311,21205.247,527.817,0.011
2014-08-27 22:30:00,213.960,564.400,151102.431,54.364,1011.558,130259.489,19772.242,434.039,0.069
2014-08-27 23:00:00,184.647,417.547,149685.197,84.178,864.214,129459.661,19272.469,314.247,0.000
2014-08-27 23:30:00,124.493,284.883,148916.572,71.606,642.358,131219.369,16978.586,213.975,0.003
2014-08-28 13:00:00,337.648,862.353,239142.808,53.214,2081.414,205175.017,31828.000,664.714,0.006
2014-08-28 13:30:00,360.069,946.364,236192.775,62.639,2415.175,202642.992,31066.767,730.167,0.000
2014-08-28 14:00:00,428.600,1117.764,217054.717,24.069,2548.558,183262.856,31214.008,867.475,0.000
2014-08-28 14:30:00,461.703,1193.708,219928.589,32.169,2804.389,185329.547,31757.375,924.042,0.044
2014-08-28 15:00:00,482.460,1266.856,225644.692,65.356,2561.394,189877.011,33135.775,981.678,0.044
2014-08-28 15:30:00,490.076,1259.036,232593.300,56.111,2323.683,197190.536,33017.875,982.158,0.303
2014-08-28 16:00:00,500.810,1308.881,218923.339,65.217,2385.011,184120.872,32346.997,1008.603,0.014
2014-08-28 16:30:00,503.113,1317.064,243202.744,70.633,2342.589,206060.919,34723.406,1020.286,0.000
2014-08-28 17:00:00,525.302,1334.772,232628.317,43.628,2508.839,194502.628,35568.036,1043.806,0.008
2014-08-28 17:30:00,496.888,1277.514,226264.189,115.092,2223.417,193485.569,30434.781,989.136,0.003
2014-08-28 18:00:00,466.739,1203.064,212262.608,81.656,2455.406,180594.175,29126.206,923.928,0.003
2014-08-28 18:30:00,374.702,972.442,193559.936,64.228,2338.567,163861.006,27291.100,752.906,0.008
2014-08-28 19:00:00,344.083,886.164,190311.447,119.367,1798.775,161940.481,26447.794,686.732,0.000
2014-08-28 19:30:00,308.445,798.708,181161.664,114.558,1449.003,151586.822,28006.272,611.061,0.006
2014-08-28 20:00:00,293.253,806.836,177545.239,35.258,1414.506,149231.028,26859.344,628.042,0.000
2014-08-28 20:30:00,313.008,801.922,161750.703,31.161,1078.883,134631.461,26004.164,619.669,0.003
2014-08-28 21:00:00,293.734,790.128,166816.631,84.675,1139.336,137234.697,28353.033,609.975,0.000
2014-08-28 21:30:00,276.329,733.444,155649.644,159.131,992.872,128536.353,25956.219,568.611,0.003
2014-08-28 22:00:00,255.309,633.428,149068.131,93.628,953.083,124182.094,23834.526,485.803,0.000
2014-08-28 22:30:00,209.405,540.336,144603.306,51.808,885.339,121775.272,21886.144,415.111,0.050
2014-08-28 23:00:00,151.018,401.539,155451.358,41.961,678.969,132659.231,22066.506,303.442,0.000
2014-08-28 23:30:00,125.233,279.439,152088.292,62.903,569.581,130285.439,21165.678,212.197,0.592
2014-08-29 00:00:00,88.193,192.219,135191.833,35.978,383.511,116482.450,18285.192,146.511,0.000
2014-08-29 00:30:00,61.579,142.053,99987.144,44.392,254.264,87308.672,12375.317,108.969,0.006
2014-08-29 01:00:00,46.650,109.616,79435.656,8.872,174.836,68529.264,10718.192,84.332,0.000
2014-08-29 01:30:00,29.752,87.864,63158.994,2.606,142.039,53195.081,9814.817,66.300,0.000
2014-08-29 02:00:00,34.984,76.033,45732.081,0.433,118.794,38542.728,7066.419,56.457,0.003
2014-08-29 02:30:00,24.395,60.694,31436.819,0.261,103.053,25357.264,5972.922,44.244,0.000
2014-08-29 03:00:00,19.328,39.261,24258.756,0.269,80.722,19590.456,4584.033,31.647,0.003
2014-08-29 03:30:00,14.385,32.567,21784.281,0.306,47.953,18824.850,2907.911,26.611,0.000
2014-08-29 04:00:00,9.149,18.761,23549.375,0.269,44.678,20136.014,3365.217,14.650,0.003
2014-08-29 04:30:00,7.116,13.075,19467.086,0.200,97.811,16821.769,2544.044,9.794,0.000
2014-08-29 05:00:00,5.045,15.039,17411.431,0.236,46.228,15030.178,2331.517,11.517,0.000
2014-08-29 05:30:00,6.902,18.828,21132.089,0.639,54.694,18350.939,2722.411,13.611,0.000
2014-08-29 06:00:00,10.520,30.636,30605.333,8.947,105.556,26647.350,3839.114,22.647,0.000
2014-08-29 06:30:00,15.517,49.172,52931.675,6.186,101.100,46281.650,6538.208,36.931,0.000
2014-08-29 07:00:00,37.293,98.575,73133.222,18.733,174.450,63923.239,9012.197,75.564,0.000
2014-08-29 07:30:00,59.734,166.819,104981.331,69.469,425.950,91405.364,13075.653,125.711,0.003
2014-08-29 08:00:00,111.838,308.000,144116.336,81.686,982.258,123928.003,19119.467,234.503,0.006
2014-08-29 08:30:00,207.340,559.789,178008.453,47.411,1331.036,152397.600,24227.308,426.122,0.017
2014-08-29 09:00:00,306.877,816.489,194882.403,27.372,1553.481,165730.064,27566.422,627.908,0.006
2014-08-29 09:30:00,394.492,1053.775,210867.725,37.875,1885.717,179281.450,29657.544,813.511,0.003
2014-08-29 10:00:00,479.766,1289.608,216098.628,31.881,2412.931,183329.733,30318.936,991.831,0.008
2014-08-29 10:30:00,525.332,1364.753,229385.678,31.881,2539.792,195107.700,31701.322,1054.081,0.014
2014-08-29 11:00:00,551.142,1421.872,233017.114,59.808,2434.383,198078.450,32439.300,1093.344,0.003
2014-08-29 11:30:00,530.714,1387.303,240481.522,74.308,2569.972,205735.997,32096.003,1060.397,0.014
2014-08-29 12:00:00,482.022,1249.878,255306.233,100.661,2722.347,219074.611,33403.403,967.783,0.008
2014-08-29 12:30:00,409.919,1053.911,244563.692,79.453,2815.956,209653.636,32009.572,815.939,0.008
2014-08-29 13:00:00,362.046,930.617,240018.119,32.575,3044.708,204275.956,32659.908,719.233,0.006
2014-08-29 13:30:00,398.029,1015.478,229011.794,54.492,2071.964,194014.314,32865.950,786.578,0.003
2014-08-29 14:00:00,453.493,1202.058,236110.753,75.917,2291.719,201472.008,32265.958,928.478,0.017
2014-08-29 14:30:00,503.722,1302.164,228593.517,104.517,2346.150,192979.403,33158.333,1012.986,0.028
2014-08-29 15:00:00,521.714,1358.453,217297.969,43.575,2329.767,183437.819,31481.583,1050.328,0.136
2014-08-29 15:30:00,553.186,1447.208,227561.544,57.344,2220.039,192401.053,32877.961,1122.417,0.028
2014-08-29 16:00:00,559.583,1428.442,217264.103,71.786,2015.839,184470.081,30701.161,1104.939,0.008
2014-08-29 16:30:00,550.419,1441.475,221701.978,32.339,1871.761,189804.894,29987.872,1114.589,0.022
2014-08-29 17:00:00,571.103,1477.389,225647.931,56.425,2453.619,191922.353,31210.250,1134.222,0.008
2014-08-29 17:30:00,557.128,1461.386,214873.117,103.653,2326.364,182453.756,29984.075,1120.033,0.039
2014-08-29 18:00:00,516.144,1341.394,217273.186,99.233,2784.247,183914.075,30470.522,1029.017,0.011
2014-08-29 18:30:00,441.875,1138.500,201963.603,53.303,2413.961,171422.644,28068.564,874.286,0.008
2014-08-29 19:00:00,370.977,975.686,177304.608,31.697,1973.814,148225.000,27069.100,749.844,0.003
2014-08-29 19:30:00,326.622,877.372,172654.150,60.011,1631.461,144670.111,26287.531,675.158,0.008
2014-08-29 20:00:00,328.712,839.247,167326.258,25.356,1494.861,140724.122,25076.931,651.019,0.019
2014-08-29 20:30:00,317.468,848.153,163967.733,25.958,1163.467,137289.928,25483.456,643.881,0.086
2014-08-29 21:00:00,314.242,838.442,163001.142,112.328,1079.469,135528.511,26275.911,643.494,0.000
2014-08-29 21:30:00,281.622,747.408,157572.831,35.981,1123.447,132046.939,24361.550,578.108,0.008
2014-08-29 22:00:00,258.413,659.556,149224.689,133.242,1058.803,124621.658,23406.189,511.372,0.019
2014-08-29 22:30:00,218.476,563.939,152568.969,55.028,1005.361,130407.200,21096.617,424.947,0.014
2014-08-29 23:00:00,167.928,412.014,164686.753,53.314,1126.681,142367.856,21134.169,309.703,0.044
2014-08-29 23:30:00,118.468,301.353,149684.028,37.083,853.914,129672.639,19115.633,227.572,0.000
2014-08-30 00:00:00,99.136,223.489,131849.011,20.267,459.544,117066.653,14298.011,170.967,0.000
2014-08-30 00:30:00,70.355,162.292,112469.633,12.475,309.472,100887.867,11255.278,123.731,0.000
2014-08-30 01:00:00,50.275,116.592,78872.122,88.417,219.906,70350.761,8208.450,90.531,0.042
2014-08-30 01:30:00,42.271,107.706,59987.642,177.922,168.328,53215.928,6420.936,79.383,0.019
2014-08-30 02:00:00,32.540,86.072,49943.319,1.414,151.928,44404.294,5381.956,64.386,0.003
2014-08-30 02:30:00,28.191,68.242,42790.431,1.686,79.517,37516.247,5189.381,50.936,0.000
2014-08-30 03:00:00,20.711,51.336,35489.008,0.439,64.314,31153.039,4267.789,39.844,0.000
2014-08-30 03:30:00,17.296,36.625,23130.172,0.478,47.806,20281.314,2797.200,27.631,0.000
2014-08-30 04:00:00,11.869,24.769,24658.300,0.261,51.172,21824.322,2779.175,18.078,0.000
2014-08-30 04:30:00,9.362,25.431,23612.364,0.439,55.156,20999.547,2553.819,18.992,0.000
2014-08-30 05:00:00,8.031,26.281,25680.317,1.236,116.297,22884.839,2674.575,19.736,0.000
2014-08-30 05:30:00,11.835,26.236,26381.239,0.817,48.581,23323.078,3005.394,19.553,0.000
2014-08-30 06:00:00,12.735,38.128,27912.019,7.350,70.303,24098.950,3731.144,27.061,0.000
2014-08-30 06:30:00,22.703,59.872,45768.694,5.614,110.231,38184.644,7463.783,45.639,0.022
2014-08-30 07:00:00,33.074,99.272,67270.914,5.731,155.694,56329.800,10775.206,73.733,0.000
2014-08-30 07:30:00,55.453,149.078,76057.083,17.722,183.936,65905.856,9944.836,111.233,0.003
2014-08-30 08:00:00,84.090,239.514,103669.700,13.158,219.444,89764.408,13667.972,178.211,0.000
2014-08-30 08:30:00,132.973,359.639,120065.047,19.483,420.836,102980.119,16639.742,271.778,0.006
2014-08-30 09:00:00,191.320,515.900,137575.511,27.586,626.297,116981.631,19935.264,393.381,0.083
2014-08-30 09:30:00,237.661,634.178,158688.214,48.000,834.450,136807.061,20993.772,487.964,0.006
2014-08-30 10:00:00,277.708,743.086,166181.036,16.528,1056.378,142740.267,22363.031,567.669,0.047
2014-08-30 10:30:00,308.857,819.475,181794.933,56.772,1307.347,154855.008,25570.883,623.022,0.039
2014-08-30 11:00:00,328.272,855.328,169234.942,78.794,1502.747,143818.147,23830.142,650.600,0.189
2014-08-30 11:30:00,324.676,848.731,174875.881,153.631,1533.325,148618.250,24565.703,650.925,0.067
2014-08-30 12:00:00,310.244,810.531,183794.981,36.403,1787.233,156468.572,25497.872,623.011,0.019
2014-08-30 12:30:00,282.904,730.606,186434.308,95.414,1981.786,158611.800,25740.267,565.694,0.006
2014-08-30 13:00:00,259.456,661.886,185955.650,32.008,1542.903,158227.350,26148.414,518.033,0.003
2014-08-30 13:30:00,265.322,690.656,197694.319,75.608,1290.728,170886.581,25436.297,529.928,0.017
2014-08-30 14:00:00,276.725,717.350,177377.081,45.333,1247.231,151007.264,25072.133,560.367,0.003
2014-08-30 14:30:00,302.836,786.500,177402.992,80.469,1394.158,149823.242,26100.164,610.081,0.028
2014-08-30 15:00:00,314.818,828.092,183130.967,165.178,1641.275,153211.850,28107.658,640.739,0.086
2014-08-30 15:30:00,325.034,848.783,184268.192,53.022,1792.436,153787.394,28630.208,662.008,0.036
2014-08-30 16:00:00,339.816,877.883,184295.340,134.905,1768.532,155777.965,26608.982,678.931,0.000
2014-08-30 16:30:00,342.263,874.108,182467.839,86.378,1622.453,153988.881,26765.003,674.392,0.036
2014-08-30 17:00:00,347.508,907.464,179806.200,120.969,1613.647,151273.192,26793.219,694.317,0.006
2014-08-30 17:30:00,352.269,904.025,171070.389,38.603,1604.022,143027.178,26395.522,694.758,0.014
2014-08-30 18:00:00,325.451,864.847,167608.583,48.142,1564.761,142176.100,23814.478,662.978,0.006
2014-08-30 18:30:00,303.067,783.053,164866.844,33.386,1495.706,139992.442,23340.272,604.125,0.000
2014-08-30 19:00:00,279.288,740.858,171032.400,24.150,1445.117,146660.719,22897.386,572.125,0.217
2014-08-30 19:30:00,270.364,725.633,157925.125,33.608,1332.033,133001.011,23553.458,554.203,0.019
2014-08-30 20:00:00,285.259,773.494,164435.383,23.950,1170.200,139341.978,23894.228,591.317,0.050
2014-08-30 20:30:00,294.931,790.306,165545.917,24.625,1179.936,139435.628,24900.681,613.514,0.003
2014-08-30 21:00:00,307.922,789.036,159528.722,27.567,1200.303,134873.731,23422.144,605.539,0.003
2014-08-30 21:30:00,265.369,724.781,168533.628,35.553,1303.258,143730.442,23459.258,556.003,0.047
2014-08-30 22:00:00,249.680,635.542,171487.158,76.200,1400.328,146930.269,23075.550,490.839,0.028
2014-08-30 22:30:00,204.776,524.169,159759.111,38.378,953.319,138142.419,20620.200,400.106,0.000
2014-08-30 23:00:00,162.350,421.314,147718.547,25.197,771.278,128930.892,17986.447,316.506,0.000
2014-08-30 23:30:00,125.935,282.536,152849.239,21.492,680.033,135252.639,16890.550,219.700,0.103
2014-08-31 00:00:00,99.773,216.492,137606.769,32.167,691.150,121366.153,15512.825,166.475,0.000
2014-08-31 00:30:00,58.463,139.900,115217.794,3.969,584.306,102319.197,12305.775,107.606,0.000
2014-08-31 01:00:00,45.374,119.549,93302.661,5.664,276.575,82949.297,10066.678,92.142,0.000
2014-08-31 01:30:00,50.080,91.817,83047.014,2.631,224.578,74623.425,8192.014,70.367,0.000
2014-08-31 02:00:00,21.937,57.328,66082.794,0.544,89.333,59407.633,6581.644,42.633,0.000
2014-08-31 02:30:00,25.642,64.061,42050.006,1.356,84.758,37350.958,4609.333,47.556,0.186
2014-08-31 03:00:00,17.645,40.561,36072.714,0.522,49.192,31523.789,4495.897,30.769,0.000
2014-08-31 03:30:00,11.618,29.711,29457.733,0.264,57.719,25859.206,3537.222,22.589,0.000
2014-08-31 04:00:00,10.167,25.978,23513.911,0.253,73.322,20254.542,3182.636,20.617,0.000
2014-08-31 04:30:00,8.744,24.864,22811.267,0.297,39.872,20002.303,2765.467,18.750,0.000
2014-08-31 05:00:00,8.557,20.111,19755.486,0.392,46.964,17235.122,2469.764,15.125,0.000
2014-08-31 05:30:00,6.687,19.319,23637.936,0.294,54.231,21041.172,2538.731,15.722,0.000
2014-08-31 06:00:00,10.703,27.647,28443.481,5.792,68.558,24769.672,3595.247,21.575,0.000
2014-08-31 06:30:00,14.637,36.544,53557.069,7.342,108.494,47042.892,6393.942,28.789,0.000
2014-08-31 07:00:00,26.538,77.108,64824.606,14.928,162.269,56422.850,8219.981,58.564,0.000
2014-08-31 07:30:00,49.364,131.722,83849.664,10.917,209.153,73368.306,10256.714,100.625,0.006
2014-08-31 08:00:00,74.605,204.425,94784.214,8.122,253.072,82748.667,11769.500,157.111,0.000
2014-08-31 08:30:00,103.757,285.928,99685.908,10.842,343.453,86147.461,13179.469,218.117,0.008
2014-08-31 09:00:00,146.146,390.469,121406.522,15.364,480.711,104213.086,16692.711,303.950,0.047
2014-08-31 09:30:00,183.078,482.767,129926.428,9.192,886.739,110788.031,18237.594,371.075,0.031
2014-08-31 10:00:00,221.980,607.856,144696.936,18.278,979.047,124186.831,19507.889,464.392,0.000
2014-08-31 10:30:00,251.775,670.772,162208.244,33.000,1196.575,138433.136,22540.450,514.086,0.025
2014-08-31 11:00:00,278.453,733.450,162885.467,71.047,963.597,139778.394,22067.428,562.911,0.042
2014-08-31 11:30:00,290.635,727.428,172002.747,26.717,1052.272,149421.467,21497.242,560.331,0.019
2014-08-31 12:00:00,276.958,716.483,173977.981,13.694,1065.222,149519.853,23374.275,562.075,0.000
2014-08-31 12:30:00,257.728,661.033,185029.181,16.358,1181.414,158104.658,25721.786,512.728,0.056
2014-08-31 13:00:00,244.061,615.208,195974.403,45.269,1046.331,168769.919,26107.889,484.494,0.056
2014-08-31 13:30:00,240.494,625.969,184507.778,26.167,1056.872,158386.397,25033.322,484.222,0.003
2014-08-31 14:00:00,259.844,674.414,187799.189,32.686,1274.933,161453.731,25032.781,520.214,0.050
2014-08-31 14:30:00,256.190,672.703,196468.197,26.897,1261.533,168988.881,26185.828,521.944,0.047
2014-08-31 15:00:00,282.216,734.958,184446.967,21.861,1370.697,159052.331,23997.000,569.572,0.000
2014-08-31 15:30:00,298.441,781.603,174814.833,22.406,1273.358,148713.672,24800.375,604.169,0.000
2014-08-31 16:00:00,309.061,803.072,167019.039,26.506,1319.000,141428.492,24239.969,618.817,0.011
2014-08-31 16:30:00,321.239,827.589,177721.733,38.036,1416.667,151071.622,25190.272,637.744,0.006
2014-08-31 17:00:00,309.628,787.781,171908.114,46.375,1480.161,145887.644,24488.858,608.469,0.011
2014-08-31 17:30:00,292.240,771.372,174088.956,29.431,1366.686,148474.128,24213.797,590.442,0.067
2014-08-31 18:00:00,277.033,723.414,164189.931,23.517,1140.714,140383.383,22637.364,556.103,0.039
2014-08-31 18:30:00,261.317,697.783,177617.944,21.675,951.647,154400.325,22239.208,536.231,0.006
2014-08-31 19:00:00,263.826,691.658,178775.547,17.594,888.361,153630.294,24234.197,540.542,0.058
2014-08-31 19:30:00,269.109,686.678,175542.092,27.414,1031.422,150875.956,23602.294,538.339,0.022
2014-08-31 20:00:00,273.688,743.322,174686.972,12.956,1071.689,149184.094,24413.289,570.103,0.000
2014-08-31 20:30:00,271.604,729.753,164227.475,18.094,818.125,141573.047,21813.233,562.464,0.003
2014-08-31 21:00:00,254.932,692.419,178943.100,16.031,851.747,156070.883,21999.414,529.478,0.047
2014-08-31 21:30:00,257.092,677.356,177210.069,51.339,900.892,153632.708,22620.172,520.422,0.014
2014-08-31 22:00:00,233.504,618.694,187232.125,33.350,878.317,163668.628,22647.072,476.500,0.000
2014-08-31 22:30:00,187.394,470.344,189864.564,40.194,827.686,168030.297,20961.639,354.914,0.003
2014-08-31 23:00:00,149.853,343.011,208886.883,13.806,1075.503,185883.836,21909.228,261.481,0.003
2014-08-31 23:30:00,107.273,246.850,182147.167,9.594,623.744,164812.111,16697.242,188.167,0.019
