Time,VS_CS_Erlang_RNC,VS_CSLoad_Erlang_Equiv_RNC,VS_PSLoad_Thruput_RNC,VS_R99PSLoad_DLThruput_RNC,VS_R99PSLoad_ULThruput_RNC,VS_HSDPAPSLoad_DLThruput_RNC,VS_HSUPAPSLoad_ULThruput_RNC,VS_RB_AMR_DL_RNC_custom,VS_RB_CS_Conv_DL_64_RNC
2014-09-18 22:00:00,255.453,646.000,131725.306,58.128,1501.844,112480.306,17680.400,492.919,0.000
2014-09-18 22:30:00,210.830,499.508,132965.444,56.283,1416.133,115925.336,15563.108,380.319,0.028
2014-09-18 23:00:00,134.586,326.850,134969.700,133.961,1455.669,118867.636,14507.769,246.728,0.006
2014-09-18 23:30:00,104.794,207.497,126767.306,44.039,1105.047,112951.186,12662.406,160.128,0.000
2014-09-19 00:00:00,70.857,113.550,105526.381,2.314,443.747,94281.117,10794.672,88.747,0.000
2014-09-19 00:30:00,23.706,69.111,88944.408,2.350,176.314,80786.633,7974.806,54.133,0.000
2014-09-19 01:00:00,16.842,39.131,62490.031,2.369,94.894,56444.294,5944.214,30.419,0.000
2014-09-19 01:30:00,12.809,30.642,41694.314,2.442,58.864,36446.872,5181.922,22.794,0.000
2014-09-19 02:00:00,10.623,26.942,33982.033,0.211,47.039,29623.942,4307.211,19.314,0.000
2014-09-19 02:30:00,7.276,13.958,32733.517,0.083,57.069,29261.939,3411.036,10.303,0.000
2014-09-19 03:00:00,4.777,14.270,24482.589,0.092,45.690,21737.773,2695.454,10.870,0.000
2014-09-19 03:30:00,3.862,9.756,22105.514,0.214,41.914,19937.969,2121.833,6.000,0.000
2014-09-19 04:00:00,4.111,8.872,16981.522,0.069,46.153,14945.597,1986.197,6.669,0.000
2014-09-19 04:30:00,3.142,11.164,15109.178,0.586,45.997,13100.856,1958.217,8.817,0.000
2014-09-19 05:00:00,5.248,11.253,18066.997,0.061,75.636,15899.972,2087.753,8.553,0.000
2014-09-19 05:30:00,6.095,18.336,19663.708,0.425,73.767,17041.336,2544.578,13.414,0.000
2014-09-19 06:00:00,14.935,41.383,42593.917,10.164,180.994,37473.261,4925.142,31.511,0.000
2014-09-19 06:30:00,31.088,83.297,86565.103,33.878,447.569,77495.464,8583.494,63.186,0.000
2014-09-19 07:00:00,53.037,150.861,111411.622,13.567,452.144,98825.844,12115.356,111.536,0.000
2014-09-19 07:30:00,84.331,236.672,142368.614,71.844,1409.289,123501.464,17381.036,174.111,0.008
2014-09-19 08:00:00,131.120,368.764,153248.839,77.075,2266.242,130581.681,20318.853,270.369,0.000
2014-09-19 08:30:00,193.809,533.876,154718.900,55.753,2319.100,130200.236,22138.919,398.474,0.036
2014-09-19 09:00:00,259.299,718.967,169752.956,119.858,2113.097,144552.664,22962.356,542.569,0.003
2014-09-19 09:30:00,309.890,830.831,164239.694,94.631,2027.617,139050.683,23061.814,632.703,0.033
2014-09-19 10:00:00,337.799,889.978,175083.692,188.331,2340.003,149592.844,22957.503,684.269,0.000
2014-09-19 10:30:00,352.570,916.786,164749.989,277.994,2241.797,139344.042,22881.239,706.133,0.006
2014-09-19 11:00:00,350.917,900.811,166570.594,306.122,2321.778,140865.272,23072.483,694.725,0.019
2014-09-19 11:30:00,325.616,834.104,160159.208,215.158,2256.269,135278.686,22404.017,636.327,0.033
2014-09-19 12:00:00,293.101,788.711,179555.892,199.611,3264.314,151637.783,24448.828,603.481,0.003
2014-09-19 12:30:00,281.484,734.192,203603.128,724.439,3848.261,172752.553,26272.897,555.931,0.000
2014-09-19 13:00:00,242.052,647.469,181300.389,201.294,3037.514,153382.817,24673.856,488.386,0.000
2014-09-19 13:30:00,264.281,696.100,180943.742,132.281,2461.897,154133.897,24210.669,535.497,0.031
2014-09-19 14:00:00,316.285,825.294,164747.375,134.942,2234.306,138610.892,23762.292,628.503,0.089
2014-09-19 14:30:00,332.324,891.458,163274.181,109.828,2374.100,136696.972,24088.317,678.314,0.000
2014-09-19 15:00:00,354.862,947.728,168593.158,76.636,2115.869,141595.047,24800.581,724.019,0.006
2014-09-19 15:30:00,364.576,931.308,175467.181,176.322,2172.247,148699.042,24414.461,710.075,0.003
2014-09-19 16:00:00,375.148,995.472,180617.631,248.869,2485.883,152883.200,24994.675,761.644,0.006
2014-09-19 16:30:00,397.234,1051.280,179654.714,198.619,2644.989,151030.925,25775.253,806.300,0.028
2014-09-19 17:00:00,405.806,1060.392,179882.231,184.211,2743.753,151944.822,25004.347,808.992,0.333
2014-09-19 17:30:00,424.751,1117.156,184933.525,159.783,3221.964,155174.564,26372.128,842.819,0.022
2014-09-19 18:00:00,415.373,1136.428,202481.661,247.944,3887.939,169939.569,28401.069,849.803,0.008
2014-09-19 18:30:00,380.403,1021.744,174968.919,168.778,3099.094,148187.778,23508.217,756.644,0.006
2014-09-19 19:00:00,328.640,896.944,165206.333,53.275,1915.475,140867.981,22364.886,680.519,0.003
2014-09-19 19:30:00,326.022,868.989,150586.836,196.394,1711.681,127327.719,21346.089,657.867,0.006
2014-09-19 20:00:00,311.650,839.422,149417.667,223.967,2331.181,127911.653,18945.931,638.750,0.006
2014-09-19 20:30:00,296.045,817.053,143799.647,179.989,1894.850,122586.419,19133.425,610.294,0.014
2014-09-19 21:00:00,296.633,819.425,132634.061,102.911,1800.025,112221.211,18505.008,619.075,0.000
2014-09-19 21:30:00,283.223,766.369,139196.181,37.803,1598.342,119379.636,18175.614,570.631,0.006
2014-09-19 22:00:00,253.443,632.914,126854.411,33.281,1435.136,108287.039,17094.072,473.036,0.017
2014-09-19 22:30:00,194.723,490.050,129327.039,97.397,1413.744,111465.758,16345.378,366.633,0.000
2014-09-19 23:00:00,134.073,340.881,136768.442,199.819,1604.256,118727.614,16232.117,257.917,0.003
2014-09-19 23:30:00,105.794,251.003,133143.092,72.194,1023.792,118154.697,13887.653,191.400,0.000
2014-09-20 00:00:00,76.218,154.719,116750.986,2.569,617.933,104493.656,11632.533,118.969,0.000
2014-09-20 00:30:00,48.774,90.786,97734.017,3.222,254.275,88014.344,9457.811,68.050,0.000
2014-09-20 01:00:00,26.348,58.350,65998.075,2.978,96.739,57096.506,8797.397,40.797,0.000
2014-09-20 01:30:00,15.155,45.525,57884.050,2.344,78.686,51867.636,5931.097,33.986,0.000
2014-09-20 02:00:00,14.002,35.878,47381.642,0.575,65.394,41748.983,5563.042,27.408,0.000
2014-09-20 02:30:00,13.721,24.497,32847.644,0.742,235.811,28815.283,3792.361,17.972,0.000
2014-09-20 03:00:00,5.798,15.467,28323.858,0.533,41.906,24923.161,3354.717,11.469,0.008
2014-09-20 03:30:00,4.607,13.617,21646.983,1.075,110.897,18887.472,2644.139,9.708,0.000
2014-09-20 04:00:00,5.614,12.894,18739.736,0.617,172.806,16185.561,2377.297,9.186,0.000
2014-09-20 04:30:00,4.358,11.200,21316.297,2.344,107.117,18846.917,2356.203,7.906,0.000
2014-09-20 05:00:00,3.708,11.928,22752.003,1.586,124.767,19955.394,2666.714,8.944,0.000
2014-09-20 05:30:00,8.779,25.328,24625.764,4.653,81.539,21598.769,2937.047,17.453,0.003
2014-09-20 06:00:00,15.636,45.544,51025.906,52.447,185.156,45902.467,4881.386,33.239,0.000
2014-09-20 06:30:00,28.607,83.769,84533.414,23.219,320.064,76554.514,7630.942,62.431,0.006
2014-09-20 07:00:00,52.842,143.069,93828.622,16.508,331.003,83583.675,9892.808,104.917,0.000
2014-09-20 07:30:00,75.956,221.444,115538.408,109.758,846.742,102087.939,12489.281,159.886,0.006
2014-09-20 08:00:00,123.176,359.967,125761.606,56.492,1091.842,109233.325,15374.881,261.747,0.003
2014-09-20 08:30:00,177.227,495.142,134067.133,34.361,1277.961,115592.544,17157.414,360.275,0.000
2014-09-20 09:00:00,213.958,578.050,140706.736,62.661,1142.908,121359.217,18136.986,433.017,0.022
2014-09-20 09:30:00,249.144,688.544,145210.575,103.569,1265.592,124205.367,19631.097,519.558,0.044
2014-09-20 10:00:00,281.031,766.700,150161.353,171.386,1597.903,126948.794,21438.144,573.689,0.025
2014-09-20 10:30:00,303.770,800.850,156615.536,71.678,1613.314,134061.686,20863.836,605.469,0.003
2014-09-20 11:00:00,322.134,848.503,160153.783,48.478,1682.478,136802.128,21615.667,639.850,0.008
2014-09-20 11:30:00,308.175,797.258,160589.211,30.656,1762.650,136348.828,22442.067,609.492,0.000
2014-09-20 12:00:00,276.194,725.483,156167.069,88.378,2263.203,131617.922,22192.283,555.167,0.008
2014-09-20 12:30:00,253.409,661.872,170050.225,244.881,2080.047,144691.358,23028.958,505.917,0.019
2014-09-20 13:00:00,228.800,595.461,170903.067,64.403,1733.500,147402.378,21697.772,448.281,0.061
2014-09-20 13:30:00,228.774,622.742,160863.903,39.228,1460.244,138331.747,21027.561,466.922,0.003
2014-09-20 14:00:00,244.636,655.606,165858.897,23.719,1556.714,144241.986,20031.419,494.261,0.006
2014-09-20 14:30:00,248.377,671.161,145477.556,25.028,1331.725,124620.372,19495.428,501.817,0.072
2014-09-20 15:00:00,262.103,699.700,144145.097,28.681,1331.164,121807.900,20972.269,533.747,0.103
2014-09-20 15:30:00,272.972,725.114,154925.936,27.681,1236.269,133491.669,20165.342,549.617,0.025
2014-09-20 16:00:00,285.335,756.389,156728.947,74.881,1522.156,133937.875,21188.997,573.494,0.006
2014-09-20 16:30:00,304.077,801.089,162499.289,42.856,1768.433,139663.461,21019.494,601.556,0.003
2014-09-20 17:00:00,305.350,813.636,160657.908,47.208,2042.767,137460.653,21102.125,617.944,0.000
2014-09-20 17:30:00,310.394,826.039,156320.456,43.969,1934.794,133874.031,20462.703,623.106,0.008
2014-09-20 18:00:00,311.007,839.145,146420.803,62.403,1639.567,124533.281,20180.542,630.200,0.000
2014-09-20 18:30:00,292.354,799.182,146951.992,47.364,1572.422,124166.992,21160.294,605.593,0.031
2014-09-20 19:00:00,286.503,767.165,137297.497,21.983,1309.003,114901.900,21059.736,581.436,0.006
2014-09-20 19:30:00,276.467,764.244,141787.031,22.517,1187.119,119628.714,20943.894,581.264,0.014
2014-09-20 20:00:00,288.578,767.342,137161.822,18.575,1317.044,116166.786,19654.514,576.556,0.000
2014-09-20 20:30:00,275.780,750.081,131773.567,12.589,1082.258,113037.758,17636.214,562.514,0.008
2014-09-20 21:00:00,281.620,731.617,132991.772,22.089,1205.542,112164.797,19594.642,552.647,0.083
2014-09-20 21:30:00,238.464,639.603,137250.011,82.883,1402.483,116130.861,19629.325,477.619,0.003
2014-09-20 22:00:00,221.038,568.197,127720.589,23.678,1345.778,107814.939,18531.494,431.217,0.000
2014-09-20 22:30:00,181.183,483.703,115894.753,82.989,1296.814,99011.233,15499.014,367.847,0.022
2014-09-20 23:00:00,142.437,344.711,125284.814,152.917,1415.947,109254.297,14456.869,255.792,0.050
2014-09-20 23:30:00,92.216,230.731,119000.267,99.564,900.689,104573.325,13422.008,173.308,0.008
2014-09-21 00:00:00,72.003,151.139,104996.089,7.367,688.494,93869.664,10426.075,111.961,0.000
2014-09-21 00:30:00,46.961,102.908,83556.281,3.000,334.664,75229.886,7984.353,77.731,0.000
2014-09-21 01:00:00,30.068,66.353,72320.736,2.144,185.008,65247.056,6882.233,49.461,0.000
2014-09-21 01:30:00,19.461,44.672,53926.611,1.803,109.661,48339.658,5471.336,33.936,0.000
2014-09-21 02:00:00,16.060,26.653,38794.106,1.294,56.850,34162.858,4569.581,20.028,0.000
2014-09-21 02:30:00,6.276,21.825,36319.028,1.086,44.950,32198.536,4071.006,15.339,0.000
2014-09-21 03:00:00,8.891,17.506,31219.097,0.281,40.297,27711.836,3463.147,13.008,0.000
2014-09-21 03:30:00,4.811,14.501,24680.997,0.164,51.592,22105.150,2520.453,12.074,0.000
2014-09-21 04:00:00,6.614,11.704,20076.139,0.031,34.544,17635.772,2402.522,8.829,0.000
2014-09-21 04:30:00,3.103,9.150,17578.700,0.658,34.758,15298.314,2241.694,6.303,0.000
2014-09-21 05:00:00,3.491,11.064,20805.367,0.494,43.719,17974.869,2783.022,8.333,0.000
2014-09-21 05:30:00,6.246,19.822,28857.475,1.864,61.503,25804.544,2986.203,14.603,0.000
2014-09-21 06:00:00,14.013,36.583,44905.836,4.136,124.139,40576.392,4197.083,26.769,0.008
2014-09-21 06:30:00,25.336,70.911,65447.117,33.078,295.925,58559.739,6554.022,53.525,0.000
2014-09-21 07:00:00,45.842,126.756,85724.628,10.014,294.708,76277.567,9137.883,91.808,0.000
2014-09-21 07:30:00,71.031,207.922,105875.144,33.489,773.442,94072.008,10991.528,151.561,0.006
2014-09-21 08:00:00,106.726,307.517,101618.761,13.433,783.739,87882.786,12934.061,218.358,0.000
2014-09-21 08:30:00,150.374,425.778,109492.842,16.150,758.569,94149.283,14564.078,314.111,0.008
2014-09-21 09:00:00,187.106,526.544,115783.608,13.953,864.014,99424.331,15476.569,387.853,0.008
2014-09-21 09:30:00,217.302,605.564,129234.442,37.586,1191.192,109217.694,18783.033,449.786,0.000
2014-09-21 10:00:00,258.071,686.328,129386.153,48.783,1758.047,109154.117,18420.253,513.417,0.000
2014-09-21 10:30:00,263.088,703.369,144883.061,109.031,2091.150,123263.736,19414.042,526.156,0.003
2014-09-21 11:00:00,276.874,757.114,139138.578,87.031,2115.886,117558.711,19372.156,556.183,0.006
2014-09-21 11:30:00,257.828,679.906,136700.878,41.067,2018.278,113896.000,20740.658,513.044,0.011
2014-09-21 12:00:00,243.715,651.231,137212.019,37.764,1766.339,116672.828,18730.108,488.294,0.006
2014-09-21 12:30:00,229.047,618.511,153504.267,33.503,2089.772,132443.522,18932.733,464.336,0.003
2014-09-21 13:00:00,225.350,576.233,140577.228,74.361,1819.086,119656.347,19022.622,436.614,0.000
2014-09-21 13:30:00,210.934,563.833,143282.036,158.511,1676.622,121994.528,19447.283,423.742,0.067
2014-09-21 14:00:00,212.848,566.614,137255.608,112.086,1737.175,117007.561,18393.822,427.164,0.008
2014-09-21 14:30:00,220.406,596.122,129803.400,89.217,1765.975,110120.000,17823.400,451.203,0.011
2014-09-21 15:00:00,241.202,632.419,136983.806,43.025,1603.594,117513.619,17818.586,476.558,0.011
2014-09-21 15:30:00,238.907,652.797,140603.028,198.528,1672.167,119845.483,18881.936,487.603,0.006
2014-09-21 16:00:00,259.655,678.775,142244.553,80.892,1785.147,121684.511,18688.936,510.797,0.025
2014-09-21 16:30:00,258.580,702.922,155128.553,124.550,1902.094,132342.667,20754.236,526.306,0.008
2014-09-21 17:00:00,266.216,721.678,147698.608,262.286,1962.508,125347.592,20121.206,535.581,0.008
2014-09-21 17:30:00,268.011,731.181,153480.381,119.222,1907.361,131740.492,19708.383,541.864,0.011
2014-09-21 18:00:00,267.067,738.406,142566.850,51.739,1818.878,121729.417,18961.928,545.142,0.006
2014-09-21 18:30:00,270.580,733.344,147965.997,115.575,1872.708,126868.883,19103.931,553.622,0.053
2014-09-21 19:00:00,267.407,704.142,131566.944,45.089,1582.783,112398.692,17535.597,533.411,0.006
2014-09-21 19:30:00,267.136,764.872,131543.511,154.606,1768.239,112344.094,17271.814,570.972,0.008
2014-09-21 20:00:00,291.899,795.953,132219.222,30.197,1458.686,112439.761,18285.869,603.328,0.244
2014-09-21 20:30:00,298.566,805.058,133745.503,38.622,1536.483,113329.711,18835.831,610.183,0.019
2014-09-21 21:00:00,284.737,766.411,131199.753,35.869,1430.947,110375.417,19352.853,579.608,0.197
2014-09-21 21:30:00,267.492,699.425,130124.492,36.147,1643.650,107573.219,20866.828,523.592,0.272
2014-09-21 22:00:00,214.729,599.236,127300.206,32.792,1306.772,108335.828,17620.228,443.689,0.003
2014-09-21 22:30:00,191.503,510.131,124086.353,94.025,1282.686,106654.425,16050.547,377.325,0.008
2014-09-21 23:00:00,152.336,327.161,130035.269,186.233,1382.878,113464.208,14997.261,246.856,0.000
2014-09-21 23:30:00,89.621,198.986,129228.353,18.708,772.211,113337.897,15095.161,147.525,0.000
2014-09-22 00:00:00,50.419,122.033,99406.722,16.056,379.806,88702.883,10303.614,93.542,0.000
2014-09-22 00:30:00,38.670,85.292,82435.764,10.356,140.433,73831.914,8448.794,65.656,0.000
2014-09-22 01:00:00,25.989,58.117,56192.114,3.658,92.203,47647.233,8444.678,45.472,0.000
2014-09-22 01:30:00,21.465,40.083,49416.311,1.767,80.061,41278.428,8051.872,30.178,0.000
2014-09-22 02:00:00,16.037,28.978,38627.678,0.153,70.958,33167.303,5385.900,19.981,0.000
2014-09-22 02:30:00,10.196,21.092,30206.044,0.258,62.256,26971.381,3168.758,15.253,0.000
2014-09-22 03:00:00,4.373,17.722,21978.261,0.058,34.394,18984.222,2956.283,13.003,0.000
2014-09-22 03:30:00,3.726,13.997,20668.269,0.931,28.481,18175.597,2460.036,9.281,0.000
2014-09-22 04:00:00,8.536,11.567,18545.497,0.372,36.236,16059.369,2446.211,8.839,0.000
2014-09-22 04:30:00,3.699,10.847,19332.800,0.867,58.567,17059.292,2210.653,7.722,0.000
2014-09-22 05:00:00,3.848,11.367,25112.281,0.614,39.189,22654.997,2414.275,8.267,0.000
2014-09-22 05:30:00,6.208,17.653,24951.417,1.000,72.542,21380.864,3493.417,12.200,0.000
2014-09-22 06:00:00,15.874,43.864,40308.433,7.664,145.364,34888.314,5262.628,33.164,0.003
2014-09-22 06:30:00,31.828,86.819,77353.164,39.439,398.817,68151.289,8759.036,66.081,0.000
2014-09-22 07:00:00,54.712,156.044,95410.086,17.494,566.928,81890.619,12930.256,114.447,0.000
2014-09-22 07:30:00,90.858,258.992,125159.383,22.503,1337.481,106535.264,17259.281,191.144,0.006
2014-09-22 08:00:00,141.546,393.603,139902.689,129.144,2082.308,118050.314,19635.825,287.797,0.008
2014-09-22 08:30:00,203.545,583.925,146422.264,270.294,2126.303,122919.311,21101.425,421.694,0.008
2014-09-22 09:00:00,275.563,755.844,149368.731,86.094,2033.972,125347.419,21896.269,566.222,0.003
2014-09-22 09:30:00,328.748,904.589,144997.072,83.414,2103.361,120777.725,22027.664,675.261,0.103
2014-09-22 10:00:00,352.340,946.239,153210.397,117.014,2164.019,128116.064,22808.386,717.308,0.006
2014-09-22 10:30:00,366.387,979.072,158131.717,146.750,2478.375,132833.944,22667.694,739.289,0.019
2014-09-22 11:00:00,362.458,932.653,151455.339,64.142,2356.908,126574.053,22455.233,716.350,0.008
2014-09-22 11:30:00,339.783,891.864,146528.947,62.381,1874.219,123499.106,21088.256,677.411,0.019
2014-09-22 12:00:00,304.269,792.675,160738.550,145.128,2653.392,136019.053,21915.661,606.781,0.108
2014-09-22 12:30:00,278.210,718.269,193076.542,442.342,3157.778,163810.508,25660.939,547.411,0.006
2014-09-22 13:00:00,236.261,627.739,155319.389,110.778,2175.983,132216.014,20811.675,472.119,0.000
2014-09-22 13:30:00,248.255,667.772,145220.947,47.478,1913.689,122752.458,20502.378,496.514,0.003
2014-09-22 14:00:00,289.640,767.100,148783.744,77.686,1934.183,124653.881,22112.869,581.419,0.011
2014-09-22 14:30:00,316.795,858.739,146469.539,84.286,1973.486,123370.458,21036.381,653.994,0.072
2014-09-22 15:00:00,334.540,891.871,150200.833,61.444,1876.656,125806.694,22451.089,675.968,0.006
2014-09-22 15:30:00,344.290,924.174,146268.150,100.047,1809.900,122847.094,21506.150,706.040,0.050
2014-09-22 16:00:00,377.474,984.497,152995.942,46.758,1942.497,128404.608,22597.203,752.889,0.014
2014-09-22 16:30:00,389.039,1015.825,157020.614,46.514,1901.678,132122.083,22945.411,776.197,0.006
2014-09-22 17:00:00,391.523,1030.539,162129.272,60.339,1867.264,137200.775,22995.722,782.861,0.000
2014-09-22 17:30:00,378.853,1019.517,157410.900,98.964,2435.919,132115.856,22754.944,766.542,0.131
2014-09-22 18:00:00,395.197,1041.600,160442.761,109.189,2755.569,134192.281,23380.533,782.628,0.003
2014-09-22 18:30:00,363.807,985.908,157894.144,178.839,2484.642,133799.869,21425.742,736.855,0.008
2014-09-22 19:00:00,324.876,884.861,152968.200,35.567,1421.133,131273.725,20232.958,662.758,0.008
2014-09-22 19:30:00,316.416,869.128,140266.317,16.272,1388.536,119963.669,18892.964,645.978,0.006
2014-09-22 20:00:00,310.778,844.917,143756.956,17.531,1365.528,121621.300,20747.786,633.694,0.006
2014-09-22 20:30:00,317.771,860.964,135442.394,10.608,1706.794,114696.781,19023.508,646.817,0.019
2014-09-22 21:00:00,300.223,800.869,132290.633,62.547,1465.506,111868.278,18889.442,605.972,0.144
2014-09-22 21:30:00,266.054,752.583,136398.756,12.078,1728.578,116868.875,17784.594,569.039,0.006
2014-09-22 22:00:00,259.234,653.219,128771.561,21.956,1546.836,108437.375,18760.731,499.475,0.000
2014-09-22 22:30:00,201.971,487.819,129520.806,99.975,1540.989,111898.603,15976.431,368.081,0.003
2014-09-22 23:00:00,134.137,316.389,125495.758,194.950,1421.900,107840.147,16034.025,238.589,0.000
2014-09-22 23:30:00,94.353,209.286,111648.775,71.892,750.933,98184.703,12636.689,150.789,0.000
2014-09-23 00:00:00,47.259,125.669,99927.169,4.383,414.336,89138.642,10365.494,91.328,0.000
2014-09-23 00:30:00,41.891,81.394,85252.486,2.447,177.303,76879.731,8188.864,64.411,0.000
2014-09-23 01:00:00,23.257,53.981,59398.728,3.489,99.850,51751.331,7539.817,41.903,0.000
2014-09-23 01:30:00,16.845,45.133,44709.469,1.997,96.886,38746.317,5860.033,33.483,0.000
2014-09-23 02:00:00,18.210,33.061,28196.003,0.633,86.008,24621.028,3485.025,24.692,0.000
2014-09-23 02:30:00,9.164,23.030,27516.986,0.072,73.339,24300.692,3139.347,16.327,0.000
2014-09-23 03:00:00,12.435,14.549,20723.306,0.061,56.967,17551.425,3111.281,10.790,0.000
2014-09-23 03:30:00,3.990,12.153,17218.272,0.047,45.000,14981.942,2187.919,9.808,0.000
2014-09-23 04:00:00,3.975,11.631,14610.503,0.028,36.817,12553.608,2016.897,8.331,0.000
2014-09-23 04:30:00,3.528,10.833,16482.800,0.075,26.808,14350.506,2102.064,7.486,0.000
2014-09-23 05:00:00,4.832,9.244,19164.736,0.253,26.500,16693.306,2441.519,6.994,0.000
2014-09-23 05:30:00,5.810,16.364,23286.103,2.144,42.181,20289.336,2949.000,12.319,0.000
2014-09-23 06:00:00,13.389,39.383,39041.892,3.392,93.014,34022.894,4918.364,27.983,0.000
2014-09-23 06:30:00,25.557,80.194,65464.608,45.350,424.842,57051.567,7938.222,59.006,0.003
2014-09-23 07:00:00,53.144,144.908,90399.683,14.297,588.300,78270.094,11522.119,106.833,0.003
2014-09-23 07:30:00,81.286,231.975,130694.253,85.011,1279.539,113009.181,16315.500,171.172,0.008
2014-09-23 08:00:00,128.780,356.208,144830.161,83.167,2136.353,122831.736,19773.739,264.292,0.000
2014-09-23 08:30:00,189.108,527.961,154782.339,109.731,2193.042,130566.314,21908.125,389.628,0.006
2014-09-23 09:00:00,258.428,711.444,153013.750,48.019,1901.408,128198.772,22860.542,533.158,0.064
2014-09-23 09:30:00,311.501,846.317,159477.561,81.542,2228.775,133964.458,23197.797,637.581,0.003
2014-09-23 10:00:00,332.154,908.692,169556.594,117.944,2417.369,142844.142,24172.047,679.590,0.000
2014-09-23 10:30:00,354.326,927.261,168368.092,115.208,2209.483,143304.136,22734.378,704.033,0.003
2014-09-23 11:00:00,354.444,947.131,175435.867,127.450,2272.639,149230.392,23800.456,718.351,0.028
2014-09-23 11:30:00,338.512,867.883,161644.058,89.008,2067.731,135742.406,23740.044,660.783,0.025
2014-09-23 12:00:00,294.552,776.094,176612.864,185.414,2794.144,149493.281,24134.842,589.333,0.003
2014-09-23 12:30:00,263.562,702.067,200984.214,512.872,3060.142,171431.297,25974.872,533.939,0.003
2014-09-23 13:00:00,236.676,617.622,161234.311,78.497,2003.331,137372.597,21774.758,469.289,0.008
2014-09-23 13:30:00,257.473,672.081,163303.883,69.400,1841.344,139243.647,22144.422,508.019,0.006
2014-09-23 14:00:00,288.797,775.025,159572.717,230.517,1933.161,135431.536,21972.628,598.050,0.006
2014-09-23 14:30:00,317.348,840.714,159489.267,92.297,1952.136,136449.939,20989.994,650.908,0.089
2014-09-23 15:00:00,334.354,887.900,163028.317,75.569,2054.244,137454.450,23439.164,681.733,0.050
2014-09-23 15:30:00,361.436,929.869,167832.092,239.133,2591.667,141969.822,23026.497,713.028,0.269
2014-09-23 16:00:00,358.248,922.522,156390.372,129.283,2169.464,131850.631,22236.142,702.411,0.092
2014-09-23 16:30:00,365.030,960.050,154152.619,144.033,1945.214,129226.478,22831.939,739.439,0.119
2014-09-23 17:00:00,379.935,992.736,158755.428,57.231,1931.919,134341.767,22419.500,759.594,0.025
2014-09-23 17:30:00,372.287,960.511,158193.311,87.411,2355.522,133693.628,22051.528,733.592,0.011
2014-09-23 18:00:00,353.809,947.597,175421.589,96.131,2534.542,149327.983,23457.836,717.933,0.006
2014-09-23 18:30:00,332.387,894.253,170128.756,275.358,2626.003,145111.058,22111.369,679.594,0.014
2014-09-23 19:00:00,315.407,839.950,159298.925,62.183,1588.239,136725.819,20917.883,627.594,0.011
2014-09-23 19:30:00,291.522,802.456,157447.422,88.236,1411.889,136159.392,19783.122,606.931,0.061
2014-09-23 20:00:00,295.423,816.406,151245.461,58.142,1410.919,130424.203,19347.389,614.933,0.011
2014-09-23 20:30:00,294.461,815.781,137640.722,11.022,1242.606,118776.236,17606.117,614.306,0.000
2014-09-23 21:00:00,292.495,801.525,133646.250,19.072,1514.008,114326.228,17782.194,605.161,0.128
2014-09-23 21:30:00,293.102,727.101,134426.733,24.294,1671.047,115538.122,17188.628,550.036,0.011
2014-09-23 22:00:00,221.926,637.306,131811.517,22.411,1515.811,113635.256,16633.539,482.422,0.003
2014-09-23 22:30:00,219.801,545.225,121916.994,171.219,1606.639,104929.164,15205.261,415.850,0.000
2014-09-23 23:00:00,149.631,343.156,131585.425,197.128,1510.758,115238.094,14634.853,261.931,0.019
2014-09-23 23:30:00,104.896,228.289,117335.208,93.125,925.583,104075.397,12236.525,176.617,0.178
2014-09-24 00:00:00,68.704,140.567,97357.958,3.528,501.003,86737.247,10111.883,106.800,0.017
2014-09-24 00:30:00,43.484,84.519,75195.506,3.192,225.994,67537.558,7424.408,62.653,0.003
2014-09-24 01:00:00,26.116,55.794,65744.547,2.283,161.008,59628.933,5948.019,40.072,0.000
2014-09-24 01:30:00,15.401,32.042,45583.433,2.881,139.203,40719.417,4717.517,24.053,0.000
2014-09-24 02:00:00,11.168,24.975,29232.967,0.889,94.933,25699.992,3433.525,17.836,0.000
2014-09-24 02:30:00,6.492,18.892,26702.083,0.419,95.439,23391.108,3211.483,13.483,0.000
2014-09-24 03:00:00,5.085,11.509,20015.314,0.078,184.733,17204.731,2622.222,8.495,0.000
2014-09-24 03:30:00,3.828,12.194,16758.344,2.031,111.481,14539.878,2101.403,9.047,0.000
2014-09-24 04:00:00,4.850,7.464,15475.767,0.442,59.844,13272.292,2139.622,6.778,0.000
2014-09-24 04:30:00,2.926,5.322,19537.372,0.442,63.111,17324.219,2145.964,4.444,0.000
2014-09-24 05:00:00,2.422,8.203,23040.072,2.464,66.872,20423.592,2543.425,6.778,0.000
2014-09-24 05:30:00,7.441,22.883,22931.633,2.981,54.961,20044.133,2826.047,16.244,0.000
2014-09-24 06:00:00,14.185,38.825,42064.436,4.058,117.306,36857.561,5081.283,29.133,0.017
2014-09-24 06:30:00,28.602,77.458,66985.875,9.506,388.117,58689.072,7894.706,58.667,0.000
2014-09-24 07:00:00,50.550,150.475,97067.758,27.806,477.428,85290.881,11266.989,108.825,0.003
2014-09-24 07:30:00,83.919,236.006,137996.528,35.025,1321.261,120626.161,16009.169,171.289,0.003
2014-09-24 08:00:00,129.962,367.142,140571.028,100.578,1933.233,119325.203,19206.936,267.611,0.017
2014-09-24 08:30:00,198.091,558.617,154991.542,97.469,2124.953,130997.308,21766.764,417.836,0.008
